GeoFIPS,GeoName,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
22005,"Ascension, LA",4626536,4889697,5069246,5422140,5669806,5780263,6002729,6212119,6535261,6997426,7678001,7790525,8322940,
22007,"Assumption, LA",849592,905572,963035,967510,954019,914772,983517,1040205,1055830,1088433,1198791,1190334,1302929,
22009,"Avoyelles, LA",1380856,1450607,1441497,1426333,1391836,1397115,1449882,1504460,1535485,1692474,1777834,1746047,1850159,
22011,"Beauregard, LA",1355176,1361673,1365724,1400713,1436716,1448818,1512284,1577642,1606129,1747623,1855311,1852735,1952339,
22013,"Bienville, LA",463085,450593,455073,447773,449411,454421,483455,501960,508845,549370,584931,568493,600597,
22015,"Bossier, LA",4775243,4882640,4854783,5118315,5165438,5219716,5302892,5565922,5752902,6222248,6767646,6901413,7364658,
22017,"Caddo, LA",10691330,10997120,11072460,11357367,11151828,10827286,10972463,11649616,11672941,12938961,13537395,13945292,14644214,
22019,"Calcasieu, LA",7028301,7426243,7521100,8044114,8603605,8845039,9322139,9790967,9799545,10154539,10570888,10566107,11090042,
22021,"Caldwell, LA",301221,298921,301852,307355,305117,310649,315379,327135,342741,375574,399107,377520,400426,
22023,"Cameron, LA",241561,261950,274408,292252,280943,285086,317168,324637,319583,319331,327669,314783,316535,
22025,"Catahoula, LA",318903,325878,333711,317696,291558,296915,305627,307255,325559,363812,389053,378126,397877,
22027,"Claiborne, LA",512429,540344,546133,546543,517671,494813,514750,523122,531986,572464,605064,593069,614028,
22029,"Concordia, LA",676970,671858,648196,624558,584190,591274,612894,625009,643786,741492,783186,773252,781561,
22031,"De Soto, LA",997457,980600,991756,1011026,1013633,1001867,1045317,1117111,1178193,1251116,1386144,1468205,1549708,
22033,"East Baton Rouge, LA",18830696,19451346,19717266,20143132,20336951,20971443,21491133,22543798,23330915,24981358,27390850,28182728,30356900,
22035,"East Carroll, LA",248412,285769,302790,260504,215852,240462,241512,235192,234373,256304,284673,245060,250658,
22037,"East Feliciana, LA",705965,708345,710895,721749,729746,759875,764849,793113,816195,849625,920010,905092,983360,
22039,"Evangeline, LA",1040544,1057382,1033096,1022808,1035819,1028111,1063707,1080520,1112172,1244652,1318523,1296218,1376186,
22041,"Franklin, LA",599823,610324,632289,583328,593306,601272,615338,623953,650241,741721,798946,763937,828279,
22043,"Grant, LA",610952,611466,627325,629611,650818,669818,676824,688990,721465,783652,829939,837829,864273,
22045,"Iberia, LA",2761640,2924358,2898365,2913755,2747427,2626563,2671201,2737574,2831419,3009261,3265547,3196173,3414917,
22047,"Iberville, LA",1157182,1171822,1181401,1199591,1211954,1240385,1288553,1331122,1366098,1452446,1599211,1565236,1686050,
22049,"Jackson, LA",501154,495436,492484,505832,512949,496320,514402,528468,537188,584977,632445,635078,662450,
22051,"Jefferson, LA",18727049,19502626,19481377,19850934,20502272,20460658,20949797,21587205,22199741,24209930,26521067,25271061,26602084,
22053,"Jefferson Davis, LA",1046509,1092810,1141986,1174501,1169553,1178968,1253760,1300489,1358060,1432968,1524645,1493507,1530927,
22055,"Lafayette, LA",10200210,11523685,11543295,12124848,11564453,10912865,11397290,11772203,12046525,13051079,14799446,15352115,16690739,
22057,"Lafourche, LA",3943374,4143323,4260992,4488022,4397953,4120466,4167871,4201387,4345991,4430052,5105205,5059661,5850015,
22059,"LaSalle, LA",448793,451835,449885,456851,443230,428532,438912,468516,502590,545699,566269,564679,597343,
22061,"Lincoln, LA",1515802,1529045,1566161,1641309,1721819,1726905,1812554,1847251,1883183,2023348,2250426,2328414,2454087,
22063,"Livingston, LA",4654355,4835464,4923916,5157731,5388255,5363235,5500967,5861307,6127260,6497834,7123840,7274203,7709434,
22065,"Madison, LA",337650,370546,395919,341832,331051,355430,345726,344759,350310,398690,431131,395993,415886,
22067,"Morehouse, LA",884064,929404,960790,896489,877339,921365,929475,934721,953991,1040338,1100115,1045543,1112052,
22069,"Natchitoches, LA",1277081,1278392,1274665,1304170,1365217,1388312,1456960,1504398,1553782,1677650,1843861,1817931,1895030,
22071,"Orleans, LA",15147746,16590025,16604015,17229276,18182803,18391023,19020044,19841363,20609719,21470905,23593647,23301272,24655613,
22073,"Ouachita, LA",5358064,5445264,5516063,5562024,5783869,5943753,6045387,6294356,6343710,6968671,7472484,7417055,7831474,
22075,"Plaquemines, LA",971007,1028814,1024044,1068453,1073938,1079189,1086376,1104660,1107558,1190105,1317887,1267441,1348544,
22077,"Pointe Coupee, LA",866416,875472,889386,919197,912195,920859,962843,1003981,1051718,1107447,1209707,1163720,1238191,
22079,"Rapides, LA",5058104,5305795,5301511,5364290,5422755,5500731,5541427,5743692,5943806,6430795,6885291,6787423,7074729,
22081,"Red River, LA",288692,288779,284889,295386,302593,296903,330376,373933,356625,371992,397835,416958,430040,
22083,"Richland, LA",647358,685437,705093,686420,690588,709712,715188,744831,777547,856624,892815,885380,940067,
22085,"Sabine, LA",740815,750671,767760,778152,780106,759277,795941,827997,851288,914766,998759,1036397,1072492,
22087,"St. Bernard, LA",1160794,1170184,1196963,1257267,1322443,1362108,1402824,1470304,1577511,1712085,1904596,1842823,1959229,
22089,"St. Charles, LA",2260009,2351653,2324145,2370750,2416540,2428957,2512115,2552285,2623488,2772334,2994451,2925424,3068873,
22091,"St. Helena, LA",396066,400041,395112,402504,410942,431274,420384,437642,451140,485941,521178,505272,525633,
22093,"St. James, LA",875346,910482,913103,948805,922938,918381,981495,1063194,1108359,1149927,1391093,1278322,1407365,
22095,"St. John the Baptist, LA",1629811,1693384,1747275,1740746,1684706,1656467,1709246,1731017,1778926,1890014,1957277,1837367,1973171,
22097,"St. Landry, LA",2925897,3050151,3120088,3223809,3234148,3166917,3210802,3290953,3444933,3696695,3963281,3795574,3989889,
22099,"St. Martin, LA",1805446,1950326,2044740,2101898,2017664,1915316,1930039,2021423,2059796,2202742,2399865,2372358,2566425,
22101,"St. Mary, LA",1980245,2133875,2088294,2092899,2083405,1885276,1885492,1950877,2023876,2184843,2360854,2303548,2421532,
22103,"St. Tammany, LA",11126157,11997646,12807599,15866189,14702603,14197110,15171419,16571567,17841196,17266953,20076172,20187961,21680279,
22105,"Tangipahoa, LA",4191829,4278050,4330383,4469399,4535206,4706535,4882470,5031470,5346397,5874511,6498934,6503568,6890516,
22107,"Tensas, LA",190806,188367,215505,186017,143640,160529,169715,164590,172600,181376,210346,180567,194776,
22109,"Terrebonne, LA",4385488,4668784,4804324,5026650,4802420,4385027,4417287,4545232,4721735,4994478,5264001,5203766,5569248,
22111,"Union, LA",702887,733294,756580,755381,803894,802019,834143,884617,872915,933675,995886,1005487,1034580,
22113,"Vermilion, LA",2093743,2241369,2316920,2377194,2333205,2171567,2199856,2326682,2339813,2498275,2700787,2690431,2856167,
22115,"Vernon, LA",1988846,2017066,1937214,1934865,1928332,1913110,1941634,1964442,2020487,2148963,2313107,2296267,2378673,
22117,"Washington, LA",1430310,1401864,1428917,1438504,1443059,1457292,1502864,1548635,1632323,1738135,1894812,1891744,1988836,
22119,"Webster, LA",1409748,1438272,1439858,1428575,1452828,1460061,1490119,1529112,1557782,1700376,1791919,1815760,1931682,
22121,"West Baton Rouge, LA",985248,983117,1014295,1099500,1140802,1177902,1194892,1237439,1279096,1387339,1539697,1508028,1619241,
22123,"West Carroll, LA",314220,333719,351672,336688,328183,350122,354697,375855,348423,403720,416992,403223,430744,
22125,"West Feliciana, LA",468375,493210,503951,513981,516188,545963,557979,585435,610201,645861,693368,686393,735691,
22127,"Winn, LA",463410,494341,489175,491680,483462,471691,484277,502045,533710,596748,635477,621885,623354,
23001,"Androscoggin, ME",3767576,3818287,3754929,3846236,4036729,4069714,4215288,4383681,4613041,5125611,5465802,5768218,6139923,
23003,"Aroostook, ME",2405554,2427204,2404365,2437868,2520407,2559507,2652867,2748541,2845177,3140185,3369137,3470386,3675626,
23005,"Cumberland, ME",13704266,14064237,14047412,14671239,15492347,16246320,17173925,18072295,19192112,20794535,23221404,24547070,26626353,
23007,"Franklin, ME",1034498,1020589,1018436,1036640,1055714,1069512,1085163,1145498,1181737,1288140,1399608,1467842,1555677,
23009,"Hancock, ME",2245335,2262715,2261312,2400144,2523416,2582153,2663874,2738026,2914840,3092083,3494613,3640135,3917691,
23011,"Kennebec, ME",4669002,4655736,4691526,4808400,4938294,5043353,5187915,5394251,5644328,6208517,6860459,7065629,7388096,
23013,"Knox, ME",1596035,1650352,1600654,1675540,1779306,1847001,1952571,1951599,2103621,2274329,2557216,2620531,2811522,
23015,"Lincoln, ME",1436794,1446875,1436737,1491329,1548416,1597243,1659704,1692742,1815249,1932396,2164533,2278371,2455772,
23017,"Oxford, ME",1879610,1841414,1819238,1859321,1933609,1991028,2058965,2165961,2238718,2480271,2719071,2841303,3020893,
23019,"Penobscot, ME",5327886,5350985,5393798,5514328,5680542,5822043,6008031,6265546,6506407,7198944,7835702,8051322,8431574,
23021,"Piscataquis, ME",569019,566069,562747,565539,584133,592575,608156,642994,659974,767931,855126,916474,910327,
23023,"Sagadahoc, ME",1459027,1504386,1491674,1551861,1631251,1687294,1751890,1799832,1862563,2023662,2251508,2351200,2531069,
23025,"Somerset, ME",1750196,1684290,1651557,1706279,1760878,1798650,1823832,1883836,1950773,2190175,2395224,2461778,2592895,
23027,"Waldo, ME",1324551,1343196,1343123,1407284,1445175,1482872,1553833,1625690,1760220,1901545,2101461,2220909,2321271,
23029,"Washington, ME",1082608,1097992,1090926,1122715,1173981,1186424,1189198,1229019,1283734,1439096,1562982,1575555,1678327,
23031,"York, ME",8287830,8492972,8671743,8889829,9252263,9711095,10154911,10723670,11280350,12279603,13633210,14427517,15545331,
24001,"Allegany, MD",2385755,2414598,2407375,2506443,2551232,2656680,2696316,2779673,2850705,3072374,3215996,3151002,3325394,
24003,"Anne Arundel, MD",30430207,31285337,31658613,32800686,34096275,35226827,36474330,37926143,39544059,42516061,46174163,46918729,50062383,
24005,"Baltimore, MD",40414670,41674776,41773249,43149359,44645454,45582045,47241960,48923898,51722880,54520142,57339178,59443851,63870657,
24009,"Calvert, MD",4666849,4758837,4766393,4892595,5108826,5256813,5416635,5610589,5861690,6213499,6497077,6724649,7131306,
24011,"Caroline, MD",1191775,1235010,1268737,1297644,1327431,1370700,1448372,1486974,1540734,1594751,1813329,1885438,1910343,
24013,"Carroll, MD",8380897,8569108,8639085,8960764,9337136,9600985,9993239,10249171,10650656,11224265,12160142,12363190,13191689,
24015,"Cecil, MD",3991164,4043399,4122022,4207702,4375228,4498237,4632127,4851096,5057048,5425027,5795146,5896921,6193690,
24017,"Charles, MD",7431198,7524970,7597010,7793039,8118339,8415647,8727026,8989039,9344836,10001808,10485129,10674072,11440628,
24019,"Dorchester, MD",1226712,1231710,1265748,1295315,1331666,1344928,1395067,1428364,1493956,1602673,1816579,1814455,1878604,
24021,"Frederick, MD",12089880,12344717,12424552,12895431,13372721,14053271,14785020,15642812,16550604,17682538,19623707,20528227,22123563,
24023,"Garrett, MD",1048663,1064602,1078987,1147583,1158398,1187051,1204764,1269814,1328406,1412030,1538807,1543000,1654828,
24025,"Harford, MD",11916657,12159684,12111509,12569955,12996575,13478820,14050726,14586763,15308172,16285998,17533638,17692475,18835519,
24027,"Howard, MD",19947749,20721710,20490586,21042407,21813899,22604929,23571169,24328471,25537830,27028543,29088900,30098390,32011146,
24029,"Kent, MD",944264,935794,942539,985827,1018693,1045404,1088625,1129485,1142698,1208612,1342123,1392518,1500259,
24031,"Montgomery, MD",74248342,76334691,73648640,75142618,79953287,83878062,86645875,88559517,89912501,90780595,96257504,99201905,107424738,
24033,"Prince George's, MD",36849237,37343863,37636916,38646820,39950590,41119439,42403255,43924918,45353277,49150888,51045982,51475679,54247655,
24035,"Queen Anne's, MD",2473575,2545924,2553863,2644976,2732564,2878254,3028797,3140397,3361190,3529688,3958286,4084602,4341173,
24037,"St. Mary's, MD",5273037,5356441,5366153,5526188,5780643,5936011,6074389,6320851,6609253,7061331,7462432,7596553,8052110,
24039,"Somerset, MD",685624,677062,705611,729198,759215,748209,779428,769623,777031,809452,907959,979747,956284,
24041,"Talbot, MD",2224448,2236453,2265399,2318970,2401389,2448566,2484846,2568460,2784168,2946328,3234459,3467371,3727954,
24043,"Washington, MD",5659459,5792999,5813701,6030580,6208499,6389497,6562727,6849789,7070883,7590903,8249543,8274416,8824117,
24045,"Wicomico, MD",3463889,3451026,3548220,3755740,3907651,3923481,4054962,4130589,4167451,4488866,4864547,5001263,5164938,
24047,"Worcester, MD",2332138,2409349,2430069,2511572,2729980,2713983,2828355,2876205,2950003,3124288,3445934,3579311,3754262,
24510,"Baltimore (Independent City), MD",23993905,24308316,24814497,26131678,27280555,27837252,28490960,29488648,29527160,31479316,33952615,34518625,37616366,
25001,"Barnstable, MA",11589425,12063951,12183712,12805698,13416252,13942986,14450339,15199571,16554492,17899744,19700136,19975720,21372636,
25003,"Berkshire, MA",5651268,5831873,5807805,6094984,6432625,6584919,6756230,7030940,7255269,7879344,8376553,8462958,8978488,
25005,"Bristol, MA",23102635,23884917,24236199,25114433,26521304,27260865,28583295,29862711,31634945,35108396,37326905,37344206,38901296,
25007,"Dukes, MA",1071401,1110538,1111822,1155766,1230488,1306136,1371706,1488284,1598828,1747190,1834528,1888473,2057605,
25009,"Essex, MA",40165962,41238735,41401819,43300136,46250524,47718499,50108236,52519700,54844932,58616241,63644900,64461087,68218809,
25011,"Franklin, MA",3051452,3136841,3188560,3277600,3491407,3544083,3657969,3813355,3956099,4298159,4502090,4503325,4806730,
25013,"Hampden, MA",19014114,19784904,20095108,20699459,21849748,22303437,22817005,23827167,24685170,26759845,28360375,28087653,29588378,
25015,"Hampshire, MA",6559991,6998526,6957711,7203527,7614283,7809379,8060134,8353428,8814588,9364267,9749581,9789301,10408053,
25017,"Middlesex, MA",96951646,101585165,102526038,108298108,116038981,119301596,125337078,132548705,140505357,147354279,162645258,166584968,176975597,
25019,"Nantucket, MA",800311,888640,898923,967572,1013459,1068597,1105202,1187728,1279699,1333180,1499761,1601629,1781511,
25021,"Norfolk, MA",46485111,48747852,49292123,52215876,55484626,57629072,60075788,63488997,66535883,69189516,76192769,79043748,84294190,
25023,"Plymouth, MA",25189043,26317596,26953688,28137012,29988219,31066940,32552696,34272297,36566845,39525039,42321082,43007402,45331568,
25025,"Suffolk, MA",46726006,46810749,46449198,47746729,51719982,56191969,60564453,64197669,65190333,70146341,76613158,77966415,82541768,
25027,"Worcester, MA",36717963,38190892,38147654,39471768,41495653,42870002,44338618,46163888,48462254,52811028,55883945,57292675,60363177,
26001,"Alcona, MI",322502,330847,338935,342614,354095,357557,376195,399222,419256,466262,515544,504316,524770,
26003,"Alger, MI",249406,254661,257899,271235,278874,282278,290245,301259,306595,339641,369946,368736,387314,
26005,"Allegan, MI",4024917,4077967,4222182,4325342,4568841,4732020,4964721,5248982,5405648,6057012,6620361,6709682,7124700,
26007,"Alpena, MI",980392,989913,989761,1009958,1063627,1081692,1114553,1136033,1170679,1301103,1411137,1407935,1481819,
26009,"Antrim, MI",802686,841727,872754,921004,970910,995624,1033616,1073932,1120882,1220278,1360894,1366411,1464767,
26011,"Arenac, MI",464235,474187,477352,488525,506910,521073,533136,557477,593064,669448,718263,705501,745375,
26013,"Baraga, MI",241134,258426,259420,258288,260380,260966,263568,267658,279656,319884,345515,339018,358010,
26015,"Barry, MI",2098355,2175980,2219371,2306453,2411122,2488411,2573869,2709118,2819004,3075133,3377734,3601306,3725984,
26017,"Bay, MI",3742971,3786703,3801299,3876118,4021782,4106448,4140756,4366150,4440988,4844838,5227982,5128499,5468280,
26019,"Benzie, MI",578007,591051,605672,645928,685127,703087,741619,774163,816155,940467,1001828,1043695,1124572,
26021,"Berrien, MI",5914552,5905226,5983904,6222512,6585954,6774644,6920793,7256430,7600045,8326445,9306278,9228747,9390044,
26023,"Branch, MI",1315255,1310814,1344134,1365504,1425930,1453654,1518190,1571074,1611484,1804097,1959682,1951485,2049582,
26025,"Calhoun, MI",4459148,4585563,4618184,4726000,4965488,5033871,5111214,5218461,5374986,5898846,6137098,6157943,6383513,
26027,"Cass, MI",1797824,1806867,1855082,1900650,1993197,2104043,2186803,2292279,2335008,2604115,2841874,2935051,2966591,
